date,year,month,AverageTemperatureCelsius
1817-03-01,1817,3,2.137999999999999
1817-03-01,1817,3,2.002
1817-04-01,1817,4,3.5580000000000016
1817-04-01,1817,4,2.073999999999998
1817-05-01,1817,5,13.586
1817-05-01,1817,5,11.866
1817-06-01,1817,6,17.220999999999997
1817-06-01,1817,6,16.563000000000002
1817-07-01,1817,7,17.740000000000002
1817-07-01,1817,7,16.33
1817-08-01,1817,8,18.123
1817-08-01,1817,8,15.925
1817-09-01,1817,9,12.864999999999998
1817-09-01,1817,9,13.231000000000002
1817-10-01,1817,10,4.017999999999999
1817-10-01,1817,10,4.553
1817-11-01,1817,11,2.9600000000000017
1817-11-01,1817,11,3.6900000000000017
1817-12-01,1817,12,-3.099999999999999
1817-12-01,1817,12,-1.4779999999999995
1818-01-01,1818,1,-2.567
1818-01-01,1818,1,-0.7170000000000007
1818-02-01,1818,2,-1.1660000000000004
1818-02-01,1818,2,-0.4140000000000003
1818-03-01,1818,3,3.3800000000000017
1818-03-01,1818,3,2.9910000000000005
1818-04-01,1818,4,7.651
1818-04-01,1818,4,7.813000000000001
1818-05-01,1818,5,12.532999999999998
1818-05-01,1818,5,11.944
1818-06-01,1818,6,15.295
1818-06-01,1818,6,15.153
1818-07-01,1818,7,18.537000000000003
1818-07-01,1818,7,17.002
1818-08-01,1818,8,16.011999999999997
1818-08-01,1818,8,14.727
1818-09-01,1818,9,13.048000000000002
1818-09-01,1818,9,13.159
1818-10-01,1818,10,6.868
1818-10-01,1818,10,7.293999999999999
1818-11-01,1818,11,2.469999999999999
1818-11-01,1818,11,3.423
1818-12-01,1818,12,-3.2790000000000004
1818-12-01,1818,12,-2.644
1819-01-01,1819,1,-1.6709999999999998
1819-01-01,1819,1,-0.9730000000000002
1819-02-01,1819,2,-0.7589999999999996
1819-02-01,1819,2,0.9079999999999996
1819-03-01,1819,3,2.769000000000001
1819-03-01,1819,3,3.104999999999999
1819-04-01,1819,4,7.677000000000002
1819-04-01,1819,4,7.052000000000002
1819-05-01,1819,5,12.762999999999998
1819-05-01,1819,5,11.339000000000002
1819-06-01,1819,6,18.152
1819-06-01,1819,6,16.424999999999997
1819-07-01,1819,7,18.671
1819-07-01,1819,7,17.51
1819-08-01,1819,8,18.718000000000004
1819-09-01,1819,9,14.329999999999997
1819-09-01,1819,9,12.969
1819-10-01,1819,10,7.716000000000002
1819-10-01,1819,10,7.6960000000000015
1819-11-01,1819,11,1.336000000000001
1819-11-01,1819,11,2.347999999999999
1819-12-01,1819,12,-7.418
1819-12-01,1819,12,-3.76
1820-01-01,1820,1,-8.456
1820-01-01,1820,1,-6.555999999999999
1820-02-01,1820,2,-3.358
1820-02-01,1820,2,-0.816000000000001
1820-03-01,1820,3,0.5990000000000014
1820-03-01,1820,3,0.9260000000000012
1820-04-01,1820,4,8.919000000000002
1820-04-01,1820,4,8.008000000000001
1820-05-01,1820,5,14.629
1820-05-01,1820,5,13.150999999999998
1820-06-01,1820,6,14.830999999999998
1820-06-01,1820,6,12.740999999999998
1820-07-01,1820,7,16.319000000000003
1820-07-01,1820,7,15.021
1820-08-01,1820,8,18.968
1820-08-01,1820,8,18.398
1820-09-01,1820,9,12.807
1820-09-01,1820,9,11.731000000000002
1820-10-01,1820,10,8.011000000000003
1820-10-01,1820,10,7.684999999999999
1820-11-01,1820,11,1.1129999999999995
1820-11-01,1820,11,1.7379999999999995
1820-12-01,1820,12,-6.146999999999999
1820-12-01,1820,12,-3.402
1821-01-01,1821,1,-3.1060000000000008
1821-01-01,1821,1,-1.1529999999999991
1821-02-01,1821,2,-5.379000000000001
1821-02-01,1821,2,-3.946
1821-03-01,1821,3,-1.5769999999999995
1821-03-01,1821,3,-0.0129999999999993
1821-04-01,1821,4,10.715
1821-04-01,1821,4,9.54
1821-05-01,1821,5,13.822000000000005
1821-05-01,1821,5,11.96
1821-06-01,1821,6,13.406
1821-06-01,1821,6,11.946000000000002
1821-07-01,1821,7,16.165999999999997
1821-07-01,1821,7,14.461
1821-08-01,1821,8,15.963000000000005
1821-08-01,1821,8,15.48
1821-09-01,1821,9,14.07
1821-09-01,1821,9,13.739
1821-10-01,1821,10,7.975999999999999
1821-10-01,1821,10,7.943000000000002
1821-11-01,1821,11,4.659999999999999
1821-11-01,1821,11,5.372999999999999
1821-12-01,1821,12,0.6949999999999987
1821-12-01,1821,12,1.6750000000000005
1822-01-01,1822,1,-2.705
1822-01-01,1822,1,-0.5240000000000005
1822-02-01,1822,2,-0.1200000000000006
1822-02-01,1822,2,0.8099999999999992
1822-03-01,1822,3,4.852000000000001
1822-03-01,1822,3,5.311999999999999
1822-04-01,1822,4,9.629
1822-04-01,1822,4,8.342
1822-05-01,1822,5,14.324999999999998
1822-05-01,1822,5,13.592999999999998
1822-06-01,1822,6,16.545
1822-06-01,1822,6,16.636
1822-07-01,1822,7,19.983
1822-07-01,1822,7,18.405999999999995
1822-08-01,1822,8,16.898000000000003
1822-08-01,1822,8,15.755000000000004
1822-09-01,1822,9,12.464000000000002
1822-09-01,1822,9,11.932
1822-10-01,1822,10,9.643
1822-10-01,1822,10,10.347
1822-11-01,1822,11,3.02
1822-11-01,1822,11,3.924999999999999
1822-12-01,1822,12,-3.648000000000001
1822-12-01,1822,12,-2.799
1823-01-01,1823,1,-12.362
1823-01-01,1823,1,-10.317
1823-02-01,1823,2,-4.310999999999999
1823-02-01,1823,2,-1.2930000000000004
1823-03-01,1823,3,1.3369999999999986
1823-03-01,1823,3,2.432999999999998
1823-04-01,1823,4,5.775000000000002
1823-04-01,1823,4,5.198999999999998
1823-05-01,1823,5,13.092999999999998
1823-05-01,1823,5,12.5
1823-06-01,1823,6,17.630999999999997
1823-06-01,1823,6,15.433000000000002
1823-07-01,1823,7,18.378
1823-07-01,1823,7,16.308
1823-08-01,1823,8,19.119
1823-08-01,1823,8,17.737000000000002
1823-09-01,1823,9,13.473999999999998
1823-09-01,1823,9,13.176
1823-10-01,1823,10,9.568
1823-10-01,1823,10,9.761
1823-11-01,1823,11,3.636000000000001
1823-11-01,1823,11,3.5589999999999997
1823-12-01,1823,12,-0.8660000000000009
1823-12-01,1823,12,0.0720000000000019
1824-01-01,1824,1,-2.2969999999999997
1824-01-01,1824,1,-1.6640000000000004
1824-02-01,1824,2,-1.2050000000000003
1824-02-01,1824,2,0.235000000000001
1824-03-01,1824,3,1.9930000000000008
1824-03-01,1824,3,1.7859999999999985
1824-04-01,1824,4,7.282999999999999
1824-04-01,1824,4,6.239000000000002
1824-05-01,1824,5,11.631
1824-05-01,1824,5,10.689
1824-06-01,1824,6,15.633
1824-06-01,1824,6,14.239
1824-07-01,1824,7,17.418
1824-07-01,1824,7,16.374
1824-08-01,1824,8,17.659000000000002
1824-08-01,1824,8,16.756
1824-09-01,1824,9,16.093
1824-09-01,1824,9,14.746
1824-10-01,1824,10,8.42
1824-10-01,1824,10,8.758000000000001
1824-11-01,1824,11,3.2750000000000017
1824-11-01,1824,11,4.017000000000001
1824-12-01,1824,12,1.6560000000000012
1824-12-01,1824,12,2.6679999999999997
1825-01-01,1825,1,-1.537
1825-01-01,1825,1,-0.1210000000000002
1825-02-01,1825,2,-3.5000000000000004
1825-02-01,1825,2,-1.841
1825-03-01,1825,3,-2.411
1825-03-01,1825,3,-1.1990000000000005
1825-04-01,1825,4,6.797000000000001
1825-04-01,1825,4,7.159000000000002
1825-05-01,1825,5,13.073
1825-05-01,1825,5,12.198
1825-06-01,1825,6,16.380000000000003
1825-06-01,1825,6,14.994999999999996
1825-07-01,1825,7,17.291999999999998
1825-07-01,1825,7,16.121
1825-08-01,1825,8,17.239
1825-08-01,1825,8,16.218
1825-09-01,1825,9,13.681
1825-09-01,1825,9,13.774
1825-10-01,1825,10,7.452000000000002
1825-10-01,1825,10,7.305000000000001
1825-11-01,1825,11,4.764000000000001
1825-11-01,1825,11,4.822
1825-12-01,1825,12,1.7939999999999994
1825-12-01,1825,12,3.8129999999999993
1826-01-01,1826,1,-9.002
1826-01-01,1826,1,-8.328
1826-02-01,1826,2,-2.252
1826-02-01,1826,2,-1.9819999999999995
1826-03-01,1826,3,1.7390000000000012
1826-03-01,1826,3,2.406000000000002
1826-04-01,1826,4,6.555
1826-05-01,1826,5,12.836
1826-05-01,1826,5,10.657999999999998
1826-06-01,1826,6,17.761
1826-06-01,1826,6,16.086
1826-07-01,1826,7,21.744000000000003
1826-07-01,1826,7,20.012000000000004
1826-08-01,1826,8,19.82
1826-08-01,1826,8,19.588
1826-09-01,1826,9,13.624000000000002
1826-09-01,1826,9,13.671
1826-10-01,1826,10,9.134000000000002
1826-10-01,1826,10,9.189
1826-11-01,1826,11,2.2619999999999982
1826-11-01,1826,11,2.347999999999999
1826-12-01,1826,12,-0.5800000000000003
1826-12-01,1826,12,0.4770000000000015
1827-01-01,1827,1,-3.324
1827-01-01,1827,1,-3.618
1827-02-01,1827,2,-7.705999999999999
1827-02-01,1827,2,-8.078000000000001
1827-03-01,1827,3,3.270999999999999
1827-04-01,1827,4,10.012
1827-04-01,1827,4,8.972
1827-05-01,1827,5,15.222
1827-05-01,1827,5,14.412999999999998
1827-06-01,1827,6,19.805
1827-06-01,1827,6,18.031
1827-07-01,1827,7,18.947000000000003
1827-07-01,1827,7,18.312
1827-08-01,1827,8,17.518
1827-08-01,1827,8,16.72
1827-09-01,1827,9,13.806
1827-09-01,1827,9,13.548000000000002
1827-10-01,1827,10,8.634000000000002
1827-10-01,1827,10,8.978000000000002
1827-11-01,1827,11,-0.4250000000000003
1827-11-01,1827,11,-0.6020000000000003
1827-12-01,1827,12,0.2779999999999994
1827-12-01,1827,12,0.8870000000000012
1828-01-01,1828,1,-7.665
1828-01-01,1828,1,-4.620999999999999
1828-02-01,1828,2,-5.424
1828-02-01,1828,2,-3.557
1828-03-01,1828,3,2.0059999999999985
1828-03-01,1828,3,2.8119999999999994
1828-04-01,1828,4,8.900000000000002
1828-04-01,1828,4,8.696
1828-05-01,1828,5,12.717
1828-05-01,1828,5,11.988999999999995
1828-06-01,1828,6,17.347
1828-06-01,1828,6,15.871
1828-07-01,1828,7,19.86
1828-07-01,1828,7,18.403
1828-08-01,1828,8,16.963
1828-08-01,1828,8,15.238000000000005
1828-09-01,1828,9,12.471
1828-09-01,1828,9,12.291000000000002
1828-10-01,1828,10,7.037999999999999
1828-10-01,1828,10,6.927999999999999
1828-11-01,1828,11,2.1449999999999982
1828-11-01,1828,11,3.2929999999999997
1828-12-01,1828,12,-2.434
1828-12-01,1828,12,0.245999999999999
1829-01-01,1829,1,-9.6
1829-01-01,1829,1,-6.568
1829-02-01,1829,2,-7.526000000000001
1829-02-01,1829,2,-6.442000000000001
1829-03-01,1829,3,-1.582
1829-03-01,1829,3,-0.4429999999999998
1829-04-01,1829,4,7.357000000000003
1829-04-01,1829,4,7.09
1829-05-01,1829,5,12.213
1829-05-01,1829,5,10.686
1829-06-01,1829,6,16.372
1829-06-01,1829,6,14.282000000000002
1829-07-01,1829,7,18.901
1829-07-01,1829,7,17.894
1829-08-01,1829,8,17.271
1829-08-01,1829,8,15.535999999999998
1829-09-01,1829,9,14.739
1829-09-01,1829,9,13.470000000000002
1829-10-01,1829,10,5.183
1829-10-01,1829,10,5.740999999999998
1829-11-01,1829,11,-2.5899999999999994
1829-11-01,1829,11,-1.9539999999999995
1829-12-01,1829,12,-11.441999999999998
1829-12-01,1829,12,-9.679
1830-01-01,1830,1,-10.734
1830-01-01,1830,1,-9.832
1830-02-01,1830,2,-7.076
1830-02-01,1830,2,-5.569999999999999
1830-03-01,1830,3,0.9410000000000016
1830-03-01,1830,3,1.7510000000000008
1830-04-01,1830,4,8.463000000000001
1830-04-01,1830,4,8.677999999999997
1830-05-01,1830,5,12.928
1830-06-01,1830,6,18.126
1830-06-01,1830,6,16.934
1830-07-01,1830,7,18.061
1830-07-01,1830,7,17.589000000000002
1830-08-01,1830,8,18.667
1830-08-01,1830,8,16.862
1830-09-01,1830,9,13.055
1830-09-01,1830,9,12.461
1830-10-01,1830,10,6.714
1830-10-01,1830,10,6.583000000000002
1830-11-01,1830,11,4.041
1830-11-01,1830,11,4.425999999999999
1830-12-01,1830,12,-0.4769999999999995
1830-12-01,1830,12,-0.4530000000000002
1831-01-01,1831,1,-8.053999999999998
1831-01-01,1831,1,-6.41
1831-02-01,1831,2,-2.279
1831-02-01,1831,2,-1.576
1831-03-01,1831,3,0.284999999999999
1831-03-01,1831,3,1.4859999999999989
1831-04-01,1831,4,10.53
1831-04-01,1831,4,9.722
1831-05-01,1831,5,13.071
1831-05-01,1831,5,11.874
1831-06-01,1831,6,16.231
1831-06-01,1831,6,14.486999999999998
1831-07-01,1831,7,19.072
1831-07-01,1831,7,18.114
1831-08-01,1831,8,17.278000000000002
1831-08-01,1831,8,16.400999999999996
1831-09-01,1831,9,12.135000000000002
1831-09-01,1831,9,11.85
1831-10-01,1831,10,9.483
1831-10-01,1831,10,10.49
1831-11-01,1831,11,1.0970000000000013
1831-11-01,1831,11,1.87
1831-12-01,1831,12,-2.379
1831-12-01,1831,12,-0.8529999999999995
1832-01-01,1832,1,-4.698
1832-01-01,1832,1,-3.627
1832-02-01,1832,2,-3.026
1832-02-01,1832,2,-1.058999999999999
1832-03-01,1832,3,0.3860000000000004
1832-03-01,1832,3,1.658999999999998
1832-04-01,1832,4,6.278000000000002
1832-04-01,1832,4,6.223
1832-05-01,1832,5,11.099
1832-05-01,1832,5,10.073
1832-06-01,1832,6,15.569
1832-06-01,1832,6,14.68
1832-07-01,1832,7,15.037
1832-07-01,1832,7,14.849000000000002
1832-08-01,1832,8,17.534
1832-08-01,1832,8,17.066
1832-09-01,1832,9,11.207
1832-09-01,1832,9,11.422000000000002
1832-10-01,1832,10,7.720999999999997
1832-10-01,1832,10,7.884000000000002
1832-11-01,1832,11,-0.0250000000000009
1832-11-01,1832,11,1.7780000000000011
1832-12-01,1832,12,-4.28
1832-12-01,1832,12,-2.644
1833-01-01,1833,1,-6.481000000000001
1833-01-01,1833,1,-6.305000000000001
1833-02-01,1833,2,0.0479999999999986
1833-02-01,1833,2,1.5870000000000002
1833-03-01,1833,3,1.4750000000000003
1833-03-01,1833,3,2.105000000000001
1833-04-01,1833,4,5.819000000000002
1833-04-01,1833,4,4.998000000000001
1833-05-01,1833,5,15.306999999999997
1833-05-01,1833,5,15.449
1833-06-01,1833,6,18.396
1833-06-01,1833,6,17.455
1833-07-01,1833,7,17.790999999999997
1833-07-01,1833,7,16.026
1833-08-01,1833,8,14.143
1833-08-01,1833,8,13.092000000000002
1833-09-01,1833,9,13.498
1833-09-01,1833,9,12.52
1833-10-01,1833,10,6.568000000000001
1833-10-01,1833,10,7.119
1833-11-01,1833,11,1.878999999999999
1833-11-01,1833,11,2.7949999999999995
1833-12-01,1833,12,1.192000000000001
1833-12-01,1833,12,2.469000000000001
1834-01-01,1834,1,-1.604
1834-01-01,1834,1,1.1079999999999994
1834-02-01,1834,2,-2.058
1834-02-01,1834,2,-1.2270000000000003
1834-03-01,1834,3,0.7949999999999986
1834-03-01,1834,3,1.0349999999999997
1834-04-01,1834,4,6.2940000000000005
1834-04-01,1834,4,5.301999999999999
1834-05-01,1834,5,15.845999999999997
1834-05-01,1834,5,14.752000000000002
1834-06-01,1834,6,17.753
1834-06-01,1834,6,17.103
1834-07-01,1834,7,22.016
1834-07-01,1834,7,21.092
1834-08-01,1834,8,21.046000000000003
1834-08-01,1834,8,19.148
1834-09-01,1834,9,14.634000000000002
1834-09-01,1834,9,14.630000000000004
1834-10-01,1834,10,7.346
1834-10-01,1834,10,7.762999999999999
1834-11-01,1834,11,2.210000000000001
1834-11-01,1834,11,2.374999999999999
1834-12-01,1834,12,-0.6410000000000002
1834-12-01,1834,12,-0.2320000000000001
1835-01-01,1835,1,-1.815
1835-01-01,1835,1,-1.687
1835-02-01,1835,2,0.0999999999999998
1835-03-01,1835,3,1.8290000000000008
1835-03-01,1835,3,1.6830000000000014
1835-04-01,1835,4,5.879
1835-04-01,1835,4,5.450000000000001
1835-05-01,1835,5,12.821000000000002
1835-05-01,1835,5,12.291000000000002
1835-06-01,1835,6,17.612
1835-06-01,1835,6,15.738999999999995
1835-07-01,1835,7,18.963
1835-07-01,1835,7,17.661
1835-08-01,1835,8,15.635
1835-08-01,1835,8,16.047
1835-09-01,1835,9,13.428999999999998
1835-09-01,1835,9,13.455999999999998
1835-10-01,1835,10,7.110000000000001
1835-10-01,1835,10,7.108000000000001
1835-11-01,1835,11,-2.258
1835-11-01,1835,11,-1.6449999999999991
1835-12-01,1835,12,-5.343999999999999
1835-12-01,1835,12,-3.5249999999999995
1836-01-01,1836,1,-5.513000000000001
1836-01-01,1836,1,-4.317000000000001
1836-02-01,1836,2,-1.3030000000000008
1836-02-01,1836,2,-0.719
1836-03-01,1836,3,6.854000000000002
1836-03-01,1836,3,6.404
1836-04-01,1836,4,8.765999999999998
1836-04-01,1836,4,6.98
1836-05-01,1836,5,10.064
1836-05-01,1836,5,8.665000000000001
1836-06-01,1836,6,16.951
1836-06-01,1836,6,15.711999999999998
1836-07-01,1836,7,16.576999999999998
1836-07-01,1836,7,16.099000000000004
1836-08-01,1836,8,15.629
1836-08-01,1836,8,15.384000000000002
1836-09-01,1836,9,13.139
1836-09-01,1836,9,12.148
1836-10-01,1836,10,10.262
1836-10-01,1836,10,9.917
1836-11-01,1836,11,-0.2059999999999995
1836-11-01,1836,11,1.3689999999999989
1836-12-01,1836,12,-0.8510000000000003
1836-12-01,1836,12,0.5940000000000012
1837-01-01,1837,1,-4.558
1837-01-01,1837,1,-2.821
1837-02-01,1837,2,-4.315999999999999
1837-02-01,1837,2,-3.628
1837-03-01,1837,3,-0.802
1837-03-01,1837,3,-1.5449999999999993
1837-04-01,1837,4,7.330999999999999
1837-04-01,1837,4,5.108999999999998
1837-05-01,1837,5,12.391
1837-05-01,1837,5,10.29
1837-06-01,1837,6,15.735
1837-06-01,1837,6,14.732000000000005
1837-07-01,1837,7,16.282999999999998
1837-07-01,1837,7,14.908000000000005
1837-08-01,1837,8,18.467
1837-08-01,1837,8,17.689000000000004
1837-09-01,1837,9,12.288000000000002
1837-09-01,1837,9,11.221
1837-10-01,1837,10,7.381
1837-10-01,1837,10,7.842
1837-11-01,1837,11,3.2920000000000016
1837-11-01,1837,11,3.0350000000000006
1837-12-01,1837,12,-4.833
1837-12-01,1837,12,-2.700999999999999
1838-01-01,1838,1,-13.63
1838-01-01,1838,1,-11.116
1838-02-01,1838,2,-7.633999999999999
1838-02-01,1838,2,-6.943
1838-03-01,1838,3,0.3409999999999987
1838-03-01,1838,3,1.5140000000000005
1838-04-01,1838,4,5.787999999999999
1838-04-01,1838,4,4.886000000000001
1838-05-01,1838,5,13.389
1838-05-01,1838,5,12.178999999999998
1838-06-01,1838,6,16.229
1838-06-01,1838,6,14.738
1838-07-01,1838,7,17.236
1838-07-01,1838,7,15.928
1838-08-01,1838,8,15.386
1838-08-01,1838,8,14.278
1838-09-01,1838,9,14.967000000000004
1838-09-01,1838,9,14.048
1838-10-01,1838,10,5.684000000000001
1838-10-01,1838,10,6.292000000000001
1838-11-01,1838,11,0.6160000000000012
1838-11-01,1838,11,1.0739999999999996
1838-12-01,1838,12,-2.911
1838-12-01,1838,12,-2.2359999999999998
1839-01-01,1839,1,-4.711
1839-01-01,1839,1,-3.1130000000000004
1839-02-01,1839,2,-3.104999999999999
1839-02-01,1839,2,-1.3030000000000008
1839-03-01,1839,3,-3.200000000000001
1839-03-01,1839,3,-1.5250000000000006
1839-04-01,1839,4,3.379
1839-04-01,1839,4,3.087999999999999
1839-05-01,1839,5,14.632
1839-05-01,1839,5,11.736
1839-06-01,1839,6,17.824999999999996
1839-06-01,1839,6,17.099
1839-07-01,1839,7,19.858
1839-07-01,1839,7,18.139
1839-08-01,1839,8,17.733
1839-08-01,1839,8,15.598
1839-09-01,1839,9,15.474000000000002
1839-09-01,1839,9,14.330999999999998
1839-10-01,1839,10,8.038000000000002
1839-10-01,1839,10,8.907000000000002
1839-11-01,1839,11,2.688
1839-11-01,1839,11,4.627999999999998
1839-12-01,1839,12,-5.578000000000001
1839-12-01,1839,12,-1.8269999999999995
1840-01-01,1840,1,-4.584
1840-01-01,1840,1,-3.6309999999999993
1840-02-01,1840,2,-3.804
1840-02-01,1840,2,-2.241
1840-03-01,1840,3,-2.568999999999999
1840-03-01,1840,3,-2.713000000000001
1840-04-01,1840,4,6.277
1840-04-01,1840,4,5.870000000000001
1840-05-01,1840,5,10.970000000000002
1840-05-01,1840,5,10.406
1840-06-01,1840,6,15.994
1840-06-01,1840,6,14.549
1840-07-01,1840,7,18.22
1840-07-01,1840,7,16.343
1840-08-01,1840,8,16.298
1840-08-01,1840,8,15.234
1840-09-01,1840,9,14.224999999999998
1840-09-01,1840,9,12.912
1840-10-01,1840,10,5.245000000000001
1840-10-01,1840,10,5.325999999999998
1840-11-01,1840,11,3.4720000000000004
1840-11-01,1840,11,5.11
1840-12-01,1840,12,-8.932
1840-12-01,1840,12,-8.58
1841-01-01,1841,1,-3.84
1841-02-01,1841,2,-9.830999999999998
1841-02-01,1841,2,-7.212
1841-03-01,1841,3,1.4199999999999986
1841-03-01,1841,3,2.789999999999999
1841-04-01,1841,4,8.848
1841-04-01,1841,4,8.172999999999998
1841-05-01,1841,5,16.239
1841-05-01,1841,5,15.12
1841-06-01,1841,6,17.266000000000002
1841-06-01,1841,6,14.91
1841-07-01,1841,7,16.398
1841-08-01,1841,8,18.448
1841-08-01,1841,8,16.805999999999997
1841-09-01,1841,9,13.938
1841-09-01,1841,9,13.558000000000002
1841-10-01,1841,10,10.286
1841-10-01,1841,10,10.892000000000005
1841-11-01,1841,11,3.0679999999999987
1841-11-01,1841,11,3.8319999999999994
1841-12-01,1841,12,1.134000000000002
1841-12-01,1841,12,1.7460000000000009
1842-01-01,1842,1,-7.986999999999999
1842-01-01,1842,1,-6.407
1842-02-01,1842,2,-3.976000000000001
1842-02-01,1842,2,-3.4940000000000007
1842-03-01,1842,3,1.6499999999999997
1842-03-01,1842,3,2.059000000000001
1842-04-01,1842,4,4.261999999999999
1842-04-01,1842,4,4.227999999999999
1842-05-01,1842,5,14.015
1842-05-01,1842,5,12.874000000000002
1842-06-01,1842,6,15.767999999999995
1842-06-01,1842,6,14.935999999999998
1842-07-01,1842,7,16.646
1842-07-01,1842,7,16.278000000000002
1842-08-01,1842,8,19.898
1842-08-01,1842,8,19.403
1842-09-01,1842,9,13.371
1842-09-01,1842,9,13.259
1842-10-01,1842,10,5.203999999999998
1842-10-01,1842,10,5.511000000000001
1842-11-01,1842,11,-0.9220000000000006
1842-11-01,1842,11,0.1529999999999987
1842-12-01,1842,12,0.9820000000000008
1842-12-01,1842,12,0.8310000000000015
1843-01-01,1843,1,-1.876
1843-01-01,1843,1,-1.6379999999999997
1843-02-01,1843,2,2.584999999999999
1843-02-01,1843,2,2.9219999999999997
1843-03-01,1843,3,0.0379999999999982
1843-03-01,1843,3,0.1470000000000008
1843-04-01,1843,4,7.344999999999999
1843-04-01,1843,4,6.826
1843-05-01,1843,5,10.357999999999995
1843-05-01,1843,5,10.053
1843-06-01,1843,6,16.504
1843-06-01,1843,6,14.199
1843-07-01,1843,7,17.968
1843-07-01,1843,7,16.287999999999997
1843-08-01,1843,8,18.687
1843-08-01,1843,8,17.012999999999998
1843-09-01,1843,9,11.627999999999998
1843-09-01,1843,9,11.026000000000002
1843-10-01,1843,10,7.154999999999998
1843-10-01,1843,10,7.334
1843-11-01,1843,11,2.002
1843-11-01,1843,11,3.048000000000002
1843-12-01,1843,12,1.9780000000000009
1843-12-01,1843,12,2.168
1844-01-01,1844,1,-4.949000000000001
1844-01-01,1844,1,-3.58
1844-02-01,1844,2,-4.934999999999999
1844-02-01,1844,2,-3.451
1844-03-01,1844,3,-1.0479999999999992
1844-03-01,1844,3,-0.0640000000000008
1844-04-01,1844,4,6.561000000000002
1844-04-01,1844,4,6.706
1844-05-01,1844,5,14.156999999999998
1844-05-01,1844,5,12.071000000000002
1844-06-01,1844,6,15.238000000000005
1844-06-01,1844,6,14.985
1844-07-01,1844,7,15.191999999999998
1844-07-01,1844,7,14.242
1844-08-01,1844,8,15.765000000000002
1844-08-01,1844,8,14.385
1844-09-01,1844,9,13.342
1844-09-01,1844,9,12.815
1844-10-01,1844,10,8.079
1844-10-01,1844,10,8.587000000000002
1844-11-01,1844,11,2.3499999999999983
1844-11-01,1844,11,4.261999999999999
1844-12-01,1844,12,-6.4190000000000005
1844-12-01,1844,12,-5.285000000000001
1845-01-01,1845,1,-2.536000000000001
1845-01-01,1845,1,-1.0189999999999997
1845-02-01,1845,2,-10.287
1845-02-01,1845,2,-7.335
1845-03-01,1845,3,-6.222
1845-03-01,1845,3,-4.923
1845-04-01,1845,4,7.110000000000001
1845-04-01,1845,4,7.452999999999999
1845-05-01,1845,5,11.922
1845-05-01,1845,5,10.670000000000002
1845-06-01,1845,6,17.645
1845-06-01,1845,6,17.206
1845-07-01,1845,7,19.895000000000003
1845-07-01,1845,7,18.456
1845-08-01,1845,8,16.899
1845-08-01,1845,8,15.619999999999996
1845-09-01,1845,9,11.958
1845-09-01,1845,9,11.79
1845-10-01,1845,10,7.4540000000000015
1845-10-01,1845,10,8.541000000000002
1845-11-01,1845,11,4.0950000000000015
1845-11-01,1845,11,5.240999999999999
1845-12-01,1845,12,-0.4140000000000003
1845-12-01,1845,12,0.928999999999998
1846-01-01,1846,1,-3.3979999999999992
1846-01-01,1846,1,-1.4059999999999997
1846-02-01,1846,2,-2.0840000000000005
1846-02-01,1846,2,0.5759999999999997
1846-03-01,1846,3,4.783
1846-03-01,1846,3,4.881999999999999
1846-04-01,1846,4,9.037
1846-04-01,1846,4,8.261
1846-05-01,1846,5,11.393999999999998
1846-05-01,1846,5,11.219
1846-06-01,1846,6,16.186999999999998
1846-06-01,1846,6,16.628
1846-07-01,1846,7,19.736
1846-07-01,1846,7,18.764
1846-08-01,1846,8,21.006
1846-08-01,1846,8,19.394
1846-09-01,1846,9,13.821000000000002
1846-09-01,1846,9,13.599999999999998
1846-10-01,1846,10,10.804000000000002
1846-10-01,1846,10,11.341
1846-11-01,1846,11,0.2080000000000007
1846-11-01,1846,11,1.4140000000000006
1846-12-01,1846,12,-4.542999999999999
1846-12-01,1846,12,-4.07
1847-01-01,1847,1,-7.603000000000001
1847-01-01,1847,1,-4.943000000000001
1847-02-01,1847,2,-3.430999999999999
1847-02-01,1847,2,-2.297999999999999
1847-03-01,1847,3,0.6779999999999988
1847-03-01,1847,3,0.5820000000000015
1847-04-01,1847,4,5.653000000000002
1847-04-01,1847,4,4.759999999999999
1847-05-01,1847,5,13.944
1847-05-01,1847,5,13.746000000000002
1847-06-01,1847,6,15.752
1847-06-01,1847,6,13.675000000000002
1847-07-01,1847,7,17.257
1847-07-01,1847,7,16.865
1847-08-01,1847,8,19.367000000000004
1847-08-01,1847,8,17.982999999999997
1847-09-01,1847,9,11.968
1847-09-01,1847,9,10.999000000000002
1847-10-01,1847,10,6.114999999999998
1847-10-01,1847,10,6.421
1847-11-01,1847,11,2.379000000000002
1847-11-01,1847,11,2.8629999999999987
1847-12-01,1847,12,-3.419
1847-12-01,1847,12,-1.1909999999999994
1848-01-01,1848,1,-13.326999999999998
1848-01-01,1848,1,-10.796
1848-02-01,1848,2,-0.5230000000000009
1848-02-01,1848,2,0.9410000000000016
1848-03-01,1848,3,3.884
1848-03-01,1848,3,3.987
1848-04-01,1848,4,10.937
1848-04-01,1848,4,9.837000000000002
1848-05-01,1848,5,13.146
1848-05-01,1848,5,11.812999999999995
1848-06-01,1848,6,18.989
1848-06-01,1848,6,17.477999999999998
1848-07-01,1848,7,18.409
1848-07-01,1848,7,17.226
1848-08-01,1848,8,17.064999999999998
